session_id,timestamp,speed_mph,gps_lat,gps_lon,battery_pct,motor_temp_f,route_type
session_003,2025-03-01T08:05:04,10.12,34.071446,-118.196168,90.94,77.78,offroad
session_003,2025-03-01T08:05:05,7.75,34.071454,-118.19616,90.92,70.18,offroad
session_003,2025-03-01T08:05:06,5.57,34.071459,-118.196155,90.87,71.62,offroad
session_003,2025-03-01T08:05:07,4.1,34.071463,-118.196151,90.86,71.11,offroad
session_003,2025-03-01T08:05:08,1.21,34.071464,-118.19615,90.84,74.38,offroad
session_003,2025-03-01T08:05:09,3.29,34.071468,-118.196146,90.82,72.28,offroad
session_003,2025-03-01T08:05:10,3.57,34.071471,-118.196143,90.8,70.02,offroad
session_003,2025-03-01T08:05:11,5.75,34.071477,-118.196137,90.77,77.43,offroad
session_003,2025-03-01T08:05:12,7.37,34.071484,-118.19613,90.75,73.6,offroad
session_003,2025-03-01T08:05:13,5.21,34.07149,-118.196124,90.72,74.62,offroad
session_003,2025-03-01T08:05:14,7.3,34.071497,-118.196117,90.69,68.05,offroad
session_003,2025-03-01T08:05:15,4.74,34.071502,-118.196112,90.68,70.85,offroad
session_003,2025-03-01T08:05:16,7.0,34.071509,-118.196105,90.65,76.37,offroad
session_003,2025-03-01T08:05:17,9.77,34.071518,-118.196096,90.61,69.93,offroad
session_003,2025-03-01T08:05:18,10.85,34.071529,-118.196085,90.58,72.62,offroad
session_003,2025-03-01T08:05:19,10.28,34.07154,-118.196074,90.55,73.86,offroad
session_003,2025-03-01T08:05:20,8.14,34.071548,-118.196066,90.5,74.04,offroad
session_003,2025-03-01T08:05:21,6.26,34.071554,-118.19606,90.49,71.21,offroad
session_003,2025-03-01T08:05:22,6.52,34.07156,-118.196054,90.44,75.59,offroad
session_003,2025-03-01T08:05:23,6.13,34.071567,-118.196047,90.43,68.02,offroad
session_003,2025-03-01T08:05:24,4.13,34.071571,-118.196043,90.38,73.31,offroad
session_003,2025-03-01T08:05:25,7.02,34.071578,-118.196036,90.36,69.43,offroad
session_003,2025-03-01T08:05:26,8.43,34.071586,-118.196028,90.33,73.41,offroad
session_003,2025-03-01T08:05:27,8.02,34.071594,-118.19602,90.31,71.86,offroad
session_003,2025-03-01T08:05:28,10.8,34.071605,-118.196009,90.29,71.85,offroad
session_003,2025-03-01T08:05:29,7.89,34.071613,-118.196001,90.26,68.39,offroad
session_003,2025-03-01T08:05:30,6.84,34.07162,-118.195994,90.24,76.31,offroad
session_003,2025-03-01T08:05:31,7.79,34.071627,-118.195986,90.2,75.46,offroad
session_003,2025-03-01T08:05:32,10.45,34.071638,-118.195976,90.19,73.02,offroad
session_003,2025-03-01T08:05:33,7.52,34.071645,-118.195969,90.18,72.9,offroad
session_003,2025-03-01T08:05:34,6.29,34.071652,-118.195962,90.17,69.39,offroad
session_003,2025-03-01T08:05:35,4.31,34.071656,-118.195958,90.15,70.31,offroad
session_003,2025-03-01T08:05:36,2.58,34.071659,-118.195955,90.14,70.97,offroad
session_003,2025-03-01T08:05:37,0.37,34.071659,-118.195955,90.1,72.07,offroad
session_003,2025-03-01T08:05:38,0,34.071659,-118.195955,90.07,71.2,offroad
session_003,2025-03-01T08:05:39,1.39,34.07166,-118.195954,90.06,72.93,offroad
session_003,2025-03-01T08:05:40,0,34.07166,-118.195954,90.04,73.86,offroad
session_003,2025-03-01T08:05:41,2.83,34.071663,-118.195951,90.02,76.97,offroad
session_003,2025-03-01T08:05:42,5.82,34.071669,-118.195945,90.0,73.45,offroad
session_003,2025-03-01T08:05:43,7.23,34.071676,-118.195938,89.97,70.48,offroad
session_003,2025-03-01T08:05:44,7.14,34.071683,-118.195931,89.96,76.82,offroad
session_003,2025-03-01T08:05:45,8.0,34.071691,-118.195923,89.93,70.64,offroad
session_003,2025-03-01T08:05:46,8.72,34.0717,-118.195914,89.9,72.04,offroad
session_003,2025-03-01T08:05:47,11.06,34.071711,-118.195903,89.87,72.99,offroad
session_003,2025-03-01T08:05:48,14.05,34.071725,-118.195889,89.83,76.11,offroad
session_003,2025-03-01T08:05:49,15.49,34.071741,-118.195873,89.8,76.17,offroad
session_003,2025-03-01T08:05:50,16.26,34.071757,-118.195857,89.77,69.64,offroad
session_003,2025-03-01T08:05:51,18.1,34.071775,-118.195839,89.75,69.47,offroad
session_003,2025-03-01T08:05:52,17.06,34.071792,-118.195822,89.71,75.16,offroad
session_003,2025-03-01T08:05:53,17.67,34.07181,-118.195804,89.68,76.8,offroad
session_003,2025-03-01T08:05:54,18.87,34.071829,-118.195785,89.63,78.45,offroad
session_003,2025-03-01T08:05:55,19.96,34.071849,-118.195765,89.6,70.44,offroad
session_003,2025-03-01T08:05:56,21.77,34.07187,-118.195744,89.56,71.47,offroad
session_003,2025-03-01T08:05:57,20.85,34.071891,-118.195723,89.52,69.8,offroad
session_003,2025-03-01T08:05:58,19.87,34.071911,-118.195703,89.51,74.01,offroad
session_003,2025-03-01T08:05:59,19.68,34.071931,-118.195683,89.48,71.02,offroad
session_003,2025-03-01T08:06:00,17.84,34.071949,-118.195665,89.43,68.79,offroad
session_003,2025-03-01T08:06:01,19.16,34.071968,-118.195646,89.39,74.07,offroad
session_003,2025-03-01T08:06:02,17.59,34.071985,-118.195629,89.37,72.47,offroad
session_003,2025-03-01T08:06:03,15.18,34.072001,-118.195613,89.32,77.01,offroad
session_003,2025-03-01T08:06:04,15.13,34.072016,-118.195598,89.3,78.46,offroad
session_003,2025-03-01T08:06:05,12.27,34.072028,-118.195586,89.26,69.85,offroad
session_003,2025-03-01T08:06:06,11.25,34.072039,-118.195575,89.22,76.1,offroad
session_003,2025-03-01T08:06:07,13.6,34.072053,-118.195561,89.21,70.84,offroad
session_003,2025-03-01T08:06:08,16.04,34.072069,-118.195545,89.17,75.52,offroad
session_003,2025-03-01T08:06:09,17.07,34.072086,-118.195528,89.15,75.31,offroad
session_003,2025-03-01T08:06:10,17.79,34.072104,-118.19551,89.13,77.6,offroad
session_003,2025-03-01T08:06:11,16.96,34.072121,-118.195493,89.1,78.53,offroad
session_003,2025-03-01T08:06:12,16.76,34.072137,-118.195476,89.09,76.27,offroad
session_003,2025-03-01T08:06:13,19.04,34.072157,-118.195457,89.07,75.5,offroad
session_003,2025-03-01T08:06:14,16.11,34.072173,-118.195441,89.03,69.42,offroad
session_003,2025-03-01T08:06:15,15.74,34.072188,-118.195426,88.98,73.76,offroad
session_003,2025-03-01T08:06:16,17.57,34.072206,-118.195408,88.95,70.55,offroad
session_003,2025-03-01T08:06:17,19.6,34.072226,-118.195388,88.92,70.95,offroad
session_003,2025-03-01T08:06:18,20.99,34.072247,-118.195367,88.87,73.76,offroad
session_003,2025-03-01T08:06:19,19.28,34.072266,-118.195348,88.84,73.48,offroad
session_003,2025-03-01T08:06:20,21.32,34.072287,-118.195327,88.79,73.3,offroad
session_003,2025-03-01T08:06:21,21.67,34.072309,-118.195305,88.74,75.35,offroad
session_003,2025-03-01T08:06:22,24.08,34.072333,-118.195281,88.71,77.01,offroad
session_003,2025-03-01T08:06:23,24.83,34.072358,-118.195256,88.68,78.47,offroad
session_003,2025-03-01T08:06:24,25,34.072383,-118.195231,88.65,78.7,offroad
session_003,2025-03-01T08:06:25,25,34.072408,-118.195206,88.63,77.92,offroad
session_003,2025-03-01T08:06:26,25,34.072433,-118.195181,88.59,76.25,offroad
session_003,2025-03-01T08:06:27,25,34.072458,-118.195156,88.56,70.98,offroad
session_003,2025-03-01T08:06:28,25,34.072483,-118.195131,88.55,76.67,offroad
session_003,2025-03-01T08:06:29,25,34.072508,-118.195106,88.52,70.2,offroad
session_003,2025-03-01T08:06:30,22.22,34.07253,-118.195084,88.5,77.44,offroad
session_003,2025-03-01T08:06:31,19.99,34.07255,-118.195064,88.47,75.56,offroad
session_003,2025-03-01T08:06:32,21.23,34.072571,-118.195043,88.44,70.14,offroad
session_003,2025-03-01T08:06:33,22.67,34.072594,-118.19502,88.43,70.24,offroad
session_003,2025-03-01T08:06:34,25,34.072619,-118.194995,88.39,73.07,offroad
session_003,2025-03-01T08:06:35,25,34.072644,-118.19497,88.35,74.61,offroad
session_003,2025-03-01T08:06:36,25,34.072669,-118.194945,88.33,71.75,offroad
session_003,2025-03-01T08:06:37,22.02,34.072691,-118.194923,88.3,73.51,offroad
session_003,2025-03-01T08:06:38,24.15,34.072715,-118.194899,88.28,72.27,offroad
session_003,2025-03-01T08:06:39,25,34.07274,-118.194874,88.27,78.39,offroad
session_003,2025-03-01T08:06:40,25,34.072765,-118.194849,88.24,73.59,offroad
session_003,2025-03-01T08:06:41,25,34.07279,-118.194824,88.22,73.38,offroad
session_003,2025-03-01T08:06:42,23.08,34.072813,-118.194801,88.18,69.79,offroad
session_003,2025-03-01T08:06:43,21.8,34.072835,-118.194779,88.14,71.42,offroad
session_003,2025-03-01T08:06:44,22.41,34.072857,-118.194757,88.1,77.34,offroad
session_003,2025-03-01T08:06:45,23.28,34.072881,-118.194733,88.09,75.85,offroad
session_003,2025-03-01T08:06:46,21.31,34.072902,-118.194712,88.07,75.37,offroad
session_003,2025-03-01T08:06:47,22.04,34.072924,-118.19469,88.04,71.36,offroad
session_003,2025-03-01T08:06:48,22.96,34.072947,-118.194667,88.0,71.61,offroad
session_003,2025-03-01T08:06:49,23.18,34.07297,-118.194644,87.96,78.6,offroad
session_003,2025-03-01T08:06:50,25,34.072995,-118.194619,87.93,71.88,offroad
session_003,2025-03-01T08:06:51,23.66,34.073019,-118.194595,87.9,77.66,offroad
session_003,2025-03-01T08:06:52,21.83,34.073041,-118.194573,87.88,69.66,offroad
session_003,2025-03-01T08:06:53,21.15,34.073062,-118.194552,87.84,71.01,offroad
session_003,2025-03-01T08:06:54,19.33,34.073081,-118.194533,87.8,71.79,offroad
session_003,2025-03-01T08:06:55,22.15,34.073103,-118.194511,87.77,71.55,offroad
session_003,2025-03-01T08:06:56,19.24,34.073122,-118.194492,87.75,74.23,offroad
session_003,2025-03-01T08:06:57,18.49,34.073141,-118.194473,87.72,70.34,offroad
session_003,2025-03-01T08:06:58,20.49,34.073161,-118.194453,87.69,76.86,offroad
session_003,2025-03-01T08:06:59,17.94,34.073179,-118.194435,87.68,71.87,offroad
session_003,2025-03-01T08:07:00,16.23,34.073196,-118.194418,87.64,75.41,offroad
session_003,2025-03-01T08:07:01,16.91,34.073212,-118.194402,87.6,70.47,offroad
session_003,2025-03-01T08:07:02,19.18,34.073232,-118.194382,87.58,71.25,offroad
session_003,2025-03-01T08:07:03,17.11,34.073249,-118.194365,87.55,75.87,offroad
session_003,2025-03-01T08:07:04,16.3,34.073265,-118.194349,87.5,74.74,offroad
session_003,2025-03-01T08:07:05,14.41,34.073279,-118.194335,87.46,71.68,offroad
session_003,2025-03-01T08:07:06,17.12,34.073297,-118.194317,87.42,69.09,offroad
session_003,2025-03-01T08:07:07,16.22,34.073313,-118.194301,87.37,74.92,offroad
session_003,2025-03-01T08:07:08,17.68,34.07333,-118.194283,87.33,72.51,offroad
session_003,2025-03-01T08:07:09,16.49,34.073347,-118.194267,87.29,72.54,offroad
session_003,2025-03-01T08:07:10,13.77,34.073361,-118.194253,87.26,72.19,offroad
session_003,2025-03-01T08:07:11,16.61,34.073377,-118.194237,87.21,71.88,offroad
session_003,2025-03-01T08:07:12,15.66,34.073393,-118.194221,87.17,76.92,offroad
session_003,2025-03-01T08:07:13,13.32,34.073406,-118.194208,87.14,69.86,offroad
session_003,2025-03-01T08:07:14,14.18,34.073421,-118.194193,87.12,68.43,offroad
session_003,2025-03-01T08:07:15,12.97,34.073433,-118.19418,87.09,71.18,offroad
session_003,2025-03-01T08:07:16,13.16,34.073447,-118.194167,87.05,74.86,offroad
session_003,2025-03-01T08:07:17,15.22,34.073462,-118.194152,87.0,74.17,offroad
session_003,2025-03-01T08:07:18,18.0,34.07348,-118.194134,86.97,75.34,offroad
session_003,2025-03-01T08:07:19,17.35,34.073497,-118.194117,86.95,74.03,offroad
session_003,2025-03-01T08:07:20,14.86,34.073512,-118.194102,86.92,75.47,offroad
session_003,2025-03-01T08:07:21,17.4,34.073529,-118.194085,86.87,74.58,offroad
session_003,2025-03-01T08:07:22,20.28,34.07355,-118.194064,86.83,73.09,offroad
session_003,2025-03-01T08:07:23,20.39,34.07357,-118.194044,86.8,69.85,offroad
session_003,2025-03-01T08:07:24,22.08,34.073592,-118.194022,86.76,69.42,offroad
session_003,2025-03-01T08:07:25,24.68,34.073617,-118.193997,86.74,78.79,offroad
session_003,2025-03-01T08:07:26,23.47,34.07364,-118.193974,86.72,70.59,offroad
session_003,2025-03-01T08:07:27,24.61,34.073665,-118.193949,86.7,78.32,offroad
session_003,2025-03-01T08:07:28,25,34.07369,-118.193924,86.69,71.91,offroad
session_003,2025-03-01T08:07:29,23.01,34.073713,-118.193901,86.66,77.08,offroad
session_003,2025-03-01T08:07:30,25,34.073738,-118.193876,86.63,74.11,offroad
session_003,2025-03-01T08:07:31,23.1,34.073761,-118.193853,86.62,70.63,offroad
session_003,2025-03-01T08:07:32,22.85,34.073784,-118.19383,86.57,75.59,offroad
session_003,2025-03-01T08:07:33,22.8,34.073807,-118.193807,86.54,71.48,offroad
session_003,2025-03-01T08:07:34,23.48,34.07383,-118.193784,86.52,70.99,offroad
session_003,2025-03-01T08:07:35,20.58,34.073851,-118.193763,86.5,69.96,offroad
session_003,2025-03-01T08:07:36,18.66,34.073869,-118.193745,86.46,73.96,offroad
session_003,2025-03-01T08:07:37,19.88,34.073889,-118.193725,86.42,76.68,offroad
session_003,2025-03-01T08:07:38,19.93,34.073909,-118.193705,86.38,75.88,offroad
session_003,2025-03-01T08:07:39,21.48,34.073931,-118.193683,86.37,75.45,offroad
session_003,2025-03-01T08:07:40,20.7,34.073951,-118.193663,86.34,70.4,offroad
session_003,2025-03-01T08:07:41,23.27,34.073975,-118.193639,86.29,78.84,offroad
session_003,2025-03-01T08:07:42,21.04,34.073996,-118.193618,86.27,69.73,offroad
session_003,2025-03-01T08:07:43,23.36,34.074019,-118.193595,86.24,74.19,offroad
session_003,2025-03-01T08:07:44,21.88,34.074041,-118.193573,86.22,74.1,offroad
session_003,2025-03-01T08:07:45,19.91,34.074061,-118.193553,86.18,73.97,offroad
session_003,2025-03-01T08:07:46,17.76,34.074079,-118.193535,86.15,75.11,offroad
session_003,2025-03-01T08:07:47,17.04,34.074096,-118.193518,86.11,77.03,offroad
session_003,2025-03-01T08:07:48,18.23,34.074114,-118.1935,86.1,71.76,offroad
session_003,2025-03-01T08:07:49,18.01,34.074132,-118.193482,86.07,71.79,offroad
session_003,2025-03-01T08:07:50,15.37,34.074147,-118.193467,86.03,76.71,offroad
session_003,2025-03-01T08:07:51,13.45,34.074161,-118.193453,86.01,76.39,offroad
session_003,2025-03-01T08:07:52,15.02,34.074176,-118.193438,85.99,70.11,offroad
session_003,2025-03-01T08:07:53,16.98,34.074193,-118.193421,85.97,76.08,offroad
session_003,2025-03-01T08:07:54,19.06,34.074212,-118.193402,85.95,76.89,offroad
session_003,2025-03-01T08:07:55,17.0,34.074229,-118.193385,85.92,76.82,offroad
session_003,2025-03-01T08:07:56,16.61,34.074245,-118.193369,85.89,75.71,offroad
session_003,2025-03-01T08:07:57,17.57,34.074263,-118.193351,85.85,69.18,offroad
session_003,2025-03-01T08:07:58,18.11,34.074281,-118.193333,85.82,77.31,offroad
session_003,2025-03-01T08:07:59,18.01,34.074299,-118.193315,85.78,75.58,offroad
session_003,2025-03-01T08:08:00,16.8,34.074316,-118.193298,85.77,71.33,offroad
session_003,2025-03-01T08:08:01,14.63,34.074331,-118.193283,85.73,77.15,offroad
session_003,2025-03-01T08:08:02,15.3,34.074346,-118.193268,85.72,71.54,offroad
session_003,2025-03-01T08:08:03,14.64,34.074361,-118.193253,85.67,71.27,offroad
session_003,2025-03-01T08:08:04,12.0,34.074373,-118.193241,85.63,75.21,offroad
session_003,2025-03-01T08:08:05,11.77,34.074384,-118.19323,85.6,75.43,offroad
session_003,2025-03-01T08:08:06,10.69,34.074395,-118.193219,85.58,68.35,offroad
session_003,2025-03-01T08:08:07,12.61,34.074408,-118.193206,85.55,71.53,offroad
session_003,2025-03-01T08:08:08,14.05,34.074422,-118.193192,85.5,77.68,offroad
session_003,2025-03-01T08:08:09,11.27,34.074433,-118.193181,85.46,73.27,offroad
session_003,2025-03-01T08:08:10,10.98,34.074444,-118.19317,85.43,71.94,offroad
session_003,2025-03-01T08:08:11,11.81,34.074456,-118.193158,85.39,70.79,offroad
session_003,2025-03-01T08:08:12,9.2,34.074465,-118.193149,85.35,70.04,offroad
session_003,2025-03-01T08:08:13,11.37,34.074476,-118.193138,85.32,76.03,offroad
session_003,2025-03-01T08:08:14,14.03,34.07449,-118.193124,85.31,71.33,offroad
session_003,2025-03-01T08:08:15,16.68,34.074507,-118.193107,85.26,73.75,offroad
session_003,2025-03-01T08:08:16,13.85,34.074521,-118.193093,85.21,76.09,offroad
session_003,2025-03-01T08:08:17,11.71,34.074533,-118.193081,85.18,78.14,offroad
session_003,2025-03-01T08:08:18,9.31,34.074542,-118.193072,85.14,72.67,offroad
session_003,2025-03-01T08:08:19,7.97,34.07455,-118.193064,85.12,71.92,offroad
session_003,2025-03-01T08:08:20,6.78,34.074557,-118.193057,85.09,68.66,offroad
